date,region,disease,cases,temperature,humidity,rainfall,year,month
2020-10-02,Guwahati,Cholera,15,31.2,87.0,8.4,2020,10
2020-10-03,Guwahati,Cholera,16,25.4,82.5,2.1,2020,10
2020-10-04,Guwahati,Cholera,16,29.8,74.7,10.0,2020,10
2020-10-05,Guwahati,Cholera,15,28.5,73.5,11.1,2020,10
2020-10-06,Guwahati,Cholera,17,25.3,74.0,6.2,2020,10
2020-10-07,Guwahati,Cholera,13,27.5,65.2,7.1,2020,10
2020-10-08,Guwahati,Cholera,13,30.5,70.2,13.7,2020,10
2020-10-09,Guwahati,Cholera,15,33.1,74.2,0.0,2020,10
2020-10-10,Guwahati,Cholera,15,24.3,74.0,17.0,2020,10
2020-10-11,Guwahati,Cholera,15,22.8,72.2,0.6,2020,10
2020-10-12,Guwahati,Cholera,15,31.5,60.2,3.4,2020,10
2020-10-13,Guwahati,Cholera,14,29.5,71.2,14.4,2020,10
2020-10-14,Guwahati,Cholera,13,26.4,70.8,3.3,2020,10
2020-10-15,Guwahati,Cholera,14,28.2,89.3,4.8,2020,10
2020-10-16,Guwahati,Cholera,17,28.6,69.6,0.5,2020,10
2020-10-17,Guwahati,Cholera,13,26.7,68.7,2.6,2020,10
2020-10-18,Guwahati,Cholera,16,28.1,85.4,2.7,2020,10
2020-10-19,Guwahati,Cholera,18,31.4,82.4,4.6,2020,10
2020-10-20,Guwahati,Cholera,13,26.0,76.8,6.3,2020,10
2020-10-21,Guwahati,Cholera,15,28.2,71.6,7.0,2020,10
2020-10-22,Guwahati,Cholera,15,32.6,82.0,1.4,2020,10
2020-10-23,Guwahati,Cholera,15,31.8,70.5,2.7,2020,10
2020-10-24,Guwahati,Cholera,15,29.0,79.2,1.0,2020,10
2020-10-25,Guwahati,Cholera,15,24.9,68.4,34.0,2020,10
2020-10-26,Guwahati,Cholera,20,28.4,71.9,9.1,2020,10
2020-10-27,Guwahati,Cholera,15,26.3,80.1,4.5,2020,10
2020-10-28,Guwahati,Cholera,18,30.7,73.8,1.0,2020,10
2020-10-29,Guwahati,Cholera,12,30.8,64.8,21.1,2020,10
2020-10-30,Guwahati,Cholera,14,26.5,66.9,1.5,2020,10
2020-10-31,Guwahati,Cholera,16,28.7,67.1,9.1,2020,10
2020-11-01,Guwahati,Cholera,14,27.0,89.5,3.6,2020,11
2020-11-02,Guwahati,Cholera,15,32.6,78.1,2.5,2020,11
2020-11-03,Guwahati,Cholera,15,29.1,56.6,3.1,2020,11
2020-11-04,Guwahati,Cholera,14,31.3,65.8,8.5,2020,11
2020-11-05,Guwahati,Cholera,16,27.5,74.7,2.7,2020,11
2020-11-06,Guwahati,Cholera,15,30.9,69.9,1.3,2020,11
2020-11-07,Guwahati,Cholera,16,31.4,75.6,3.4,2020,11
2020-11-08,Guwahati,Cholera,15,29.2,77.1,11.5,2020,11
2020-11-09,Guwahati,Cholera,15,28.1,65.9,1.8,2020,11
2020-11-10,Guwahati,Cholera,17,30.6,77.5,2.7,2020,11
2020-11-11,Guwahati,Cholera,16,30.3,73.9,2.1,2020,11
2020-11-12,Guwahati,Cholera,15,29.8,69.1,7.7,2020,11
2020-11-13,Guwahati,Cholera,12,31.4,86.6,1.9,2020,11
2020-11-14,Guwahati,Cholera,14,29.9,70.2,9.8,2020,11
2020-11-15,Guwahati,Cholera,16,32.4,86.5,3.2,2020,11
2020-11-16,Guwahati,Cholera,14,32.0,95.0,6.2,2020,11
2020-11-17,Guwahati,Cholera,15,33.4,87.9,18.7,2020,11
2020-11-18,Guwahati,Cholera,14,27.7,82.4,4.1,2020,11
2020-11-19,Guwahati,Cholera,16,30.1,65.4,0.0,2020,11
2020-11-20,Guwahati,Cholera,14,35.8,78.0,3.0,2020,11
2020-11-21,Guwahati,Cholera,16,30.0,80.1,3.4,2020,11
2020-11-22,Guwahati,Cholera,15,36.0,67.0,6.1,2020,11
2020-11-23,Guwahati,Cholera,16,34.0,71.6,5.9,2020,11
2020-11-24,Guwahati,Cholera,14,32.5,91.8,0.3,2020,11
2020-11-25,Guwahati,Cholera,14,30.6,87.4,12.9,2020,11
2020-11-26,Guwahati,Cholera,17,29.9,82.2,12.4,2020,11
2020-11-27,Guwahati,Cholera,16,32.8,81.8,13.8,2020,11
2020-11-28,Guwahati,Cholera,16,30.3,62.0,14.0,2020,11
2020-11-29,Guwahati,Cholera,14,29.4,86.7,2.1,2020,11
2020-11-30,Guwahati,Cholera,16,32.1,86.2,3.2,2020,11
2020-12-01,Guwahati,Cholera,16,26.3,88.9,0.6,2020,12
2020-12-02,Guwahati,Cholera,14,34.4,85.2,6.8,2020,12
2020-12-03,Guwahati,Cholera,14,33.1,80.8,6.9,2020,12
2020-12-04,Guwahati,Cholera,12,36.0,67.8,4.0,2020,12
2020-12-05,Guwahati,Cholera,13,33.2,73.5,7.0,2020,12
2020-12-06,Guwahati,Cholera,16,31.5,80.7,9.7,2020,12
2020-12-07,Guwahati,Cholera,13,30.3,69.4,16.9,2020,12
2020-12-08,Guwahati,Cholera,14,32.5,79.8,2.6,2020,12
2020-12-09,Guwahati,Cholera,16,31.9,75.4,0.2,2020,12
2020-12-10,Guwahati,Cholera,12,28.0,79.8,0.7,2020,12
2020-12-11,Guwahati,Cholera,15,32.3,67.8,3.3,2020,12
2020-12-12,Guwahati,Cholera,17,29.9,73.7,13.3,2020,12
2020-12-13,Guwahati,Cholera,15,36.0,74.4,2.8,2020,12
2020-12-14,Guwahati,Cholera,15,36.0,76.0,1.4,2020,12
2020-12-15,Guwahati,Cholera,14,27.3,69.9,2.7,2020,12
2020-12-16,Guwahati,Cholera,16,27.9,74.9,4.4,2020,12
2020-12-17,Guwahati,Cholera,16,31.8,68.4,1.3,2020,12
2020-12-18,Guwahati,Cholera,13,32.2,78.5,24.7,2020,12
2020-12-19,Guwahati,Cholera,14,26.9,72.2,2.5,2020,12
2020-12-20,Guwahati,Cholera,14,35.0,78.0,0.3,2020,12
2020-12-21,Guwahati,Cholera,19,31.7,76.2,0.3,2020,12
2020-12-22,Guwahati,Cholera,13,30.0,78.6,2.2,2020,12
2020-12-23,Guwahati,Cholera,15,30.4,63.2,0.9,2020,12
2020-12-24,Guwahati,Cholera,16,33.1,70.5,0.4,2020,12
2020-12-25,Guwahati,Cholera,16,35.2,79.8,5.4,2020,12
2020-12-26,Guwahati,Cholera,16,23.1,77.1,8.4,2020,12
2020-12-27,Guwahati,Cholera,17,32.4,77.5,2.1,2020,12
2020-12-28,Guwahati,Cholera,14,31.2,77.0,7.2,2020,12
2020-12-29,Guwahati,Cholera,15,28.5,83.8,12.8,2020,12
2020-12-30,Guwahati,Cholera,17,35.9,70.9,1.7,2020,12
2020-12-31,Guwahati,Cholera,14,35.5,73.6,3.9,2020,12
2021-01-01,Guwahati,Cholera,18,19.4,63.2,5.7,2021,1
2021-01-02,Guwahati,Cholera,17,10.7,74.3,1.5,2021,1
2021-01-03,Guwahati,Cholera,15,20.4,73.2,11.2,2021,1
2021-01-04,Guwahati,Cholera,18,14.4,73.0,0.9,2021,1
2021-01-05,Guwahati,Cholera,16,14.7,77.6,0.9,2021,1
2021-01-06,Guwahati,Cholera,16,11.4,87.7,19.5,2021,1
2021-01-07,Guwahati,Cholera,17,20.6,80.9,2.7,2021,1
2021-01-08,Guwahati,Cholera,17,13.1,79.5,5.9,2021,1
2021-01-09,Guwahati,Cholera,15,12.0,80.3,14.1,2021,1
2021-01-10,Guwahati,Cholera,15,14.0,60.9,1.4,2021,1
2021-01-11,Guwahati,Cholera,17,20.0,68.5,1.3,2021,1
2021-01-12,Guwahati,Cholera,17,11.7,81.8,8.9,2021,1
2021-01-13,Guwahati,Cholera,16,17.0,71.7,1.9,2021,1
2021-01-14,Guwahati,Cholera,15,12.6,80.7,5.8,2021,1
2021-01-15,Guwahati,Cholera,18,18.5,79.3,5.5,2021,1
2021-01-16,Guwahati,Cholera,18,11.9,62.7,1.9,2021,1
2021-01-17,Guwahati,Cholera,17,15.9,70.5,0.2,2021,1
2021-01-18,Guwahati,Cholera,18,11.5,63.7,10.2,2021,1
2021-01-19,Guwahati,Cholera,15,19.0,72.4,9.6,2021,1
2021-01-20,Guwahati,Cholera,15,14.5,84.6,18.8,2021,1
2021-01-21,Guwahati,Cholera,14,14.2,80.5,3.5,2021,1
2021-01-22,Guwahati,Cholera,20,16.6,60.5,0.5,2021,1
2021-01-23,Guwahati,Cholera,16,21.4,73.5,1.7,2021,1
2021-01-24,Guwahati,Cholera,15,14.4,64.6,18.9,2021,1
2021-01-25,Guwahati,Cholera,16,15.3,70.5,10.4,2021,1
2021-01-26,Guwahati,Cholera,17,19.4,75.9,3.9,2021,1
2021-01-27,Guwahati,Cholera,14,16.6,74.2,5.6,2021,1
2021-01-28,Guwahati,Cholera,15,13.7,70.2,2.0,2021,1
2021-01-29,Guwahati,Cholera,16,16.6,65.4,2.7,2021,1
2021-01-30,Guwahati,Cholera,15,12.6,81.6,2.5,2021,1
2021-01-31,Guwahati,Cholera,16,11.1,74.9,0.3,2021,1
2021-02-01,Guwahati,Cholera,13,15.7,77.0,12.4,2021,2
2021-02-02,Guwahati,Cholera,20,20.3,70.8,1.0,2021,2
2021-02-03,Guwahati,Cholera,19,16.2,78.0,0.8,2021,2
2021-02-04,Guwahati,Cholera,16,16.6,72.8,0.8,2021,2
2021-02-05,Guwahati,Cholera,15,17.9,71.9,0.7,2021,2
2021-02-06,Guwahati,Cholera,15,17.3,71.8,0.1,2021,2
2021-02-07,Guwahati,Cholera,16,18.7,55.7,8.1,2021,2
2021-02-08,Guwahati,Cholera,15,14.5,84.5,1.8,2021,2
2021-02-09,Guwahati,Cholera,16,20.6,82.3,1.3,2021,2
2021-02-10,Guwahati,Cholera,13,20.9,85.8,9.4,2021,2
2021-02-11,Guwahati,Cholera,17,13.6,79.4,6.9,2021,2
2021-02-12,Guwahati,Cholera,14,20.3,68.6,2.5,2021,2
2021-02-13,Guwahati,Cholera,12,19.8,82.6,16.7,2021,2
2021-02-14,Guwahati,Cholera,15,18.2,93.3,0.5,2021,2
2021-02-15,Guwahati,Cholera,16,18.6,81.0,4.2,2021,2
2021-02-16,Guwahati,Cholera,16,23.0,79.4,5.9,2021,2
2021-02-17,Guwahati,Cholera,14,15.2,74.5,2.8,2021,2
2021-02-18,Guwahati,Cholera,18,15.1,81.4,35.3,2021,2
2021-02-19,Guwahati,Cholera,15,17.1,63.9,5.6,2021,2
2021-02-20,Guwahati,Cholera,17,17.3,86.8,4.3,2021,2
2021-02-21,Guwahati,Cholera,18,18.5,72.0,2.0,2021,2
2021-02-22,Guwahati,Cholera,16,19.4,73.6,4.5,2021,2
2021-02-23,Guwahati,Cholera,16,21.3,82.3,4.0,2021,2
2021-02-24,Guwahati,Cholera,19,18.6,76.6,6.6,2021,2
2021-02-25,Guwahati,Cholera,16,20.7,79.9,0.3,2021,2
2021-02-26,Guwahati,Cholera,20,12.5,73.6,16.7,2021,2
2021-02-27,Guwahati,Cholera,14,14.4,71.5,6.9,2021,2
2021-02-28,Guwahati,Cholera,19,19.7,81.9,10.0,2021,2
2021-03-01,Guwahati,Cholera,23,19.9,82.3,13.8,2021,3
2021-03-02,Guwahati,Cholera,26,19.0,71.5,10.7,2021,3
2021-03-03,Guwahati,Cholera,25,13.5,72.3,0.9,2021,3
2021-03-04,Guwahati,Cholera,23,19.6,74.5,5.9,2021,3
2021-03-05,Guwahati,Cholera,25,21.3,68.5,8.0,2021,3
2021-03-06,Guwahati,Cholera,25,17.4,74.2,12.6,2021,3
2021-03-07,Guwahati,Cholera,24,15.0,87.5,2.4,2021,3
2021-03-08,Guwahati,Cholera,22,25.7,65.9,17.9,2021,3
2021-03-09,Guwahati,Cholera,23,18.5,84.6,2.1,2021,3
2021-03-10,Guwahati,Cholera,25,18.0,75.2,4.1,2021,3
2021-03-11,Guwahati,Cholera,25,20.2,79.6,3.4,2021,3
2021-03-12,Guwahati,Cholera,25,15.5,70.3,3.5,2021,3
2021-03-13,Guwahati,Cholera,24,23.9,73.4,5.3,2021,3
2021-03-14,Guwahati,Cholera,24,20.0,64.3,15.8,2021,3
2021-03-15,Guwahati,Cholera,25,14.7,73.1,16.4,2021,3
2021-03-16,Guwahati,Cholera,23,18.7,78.7,25.9,2021,3
2021-03-17,Guwahati,Cholera,24,23.5,73.5,15.5,2021,3
2021-03-18,Guwahati,Cholera,25,14.5,79.2,7.6,2021,3
2021-03-19,Guwahati,Cholera,22,20.3,82.4,6.3,2021,3
2021-03-20,Guwahati,Cholera,25,17.1,75.2,2.0,2021,3
2021-03-21,Guwahati,Cholera,23,16.3,85.2,2.5,2021,3
2021-03-22,Guwahati,Cholera,25,26.6,83.1,1.9,2021,3
2021-03-23,Guwahati,Cholera,23,18.4,89.5,13.6,2021,3
2021-03-24,Guwahati,Cholera,24,14.3,90.7,7.3,2021,3
2021-03-25,Guwahati,Cholera,23,15.0,64.2,6.8,2021,3
2021-03-26,Guwahati,Cholera,27,18.2,88.0,23.7,2021,3
2021-03-27,Guwahati,Cholera,22,16.2,82.1,1.0,2021,3
2021-03-28,Guwahati,Cholera,26,16.1,75.9,1.3,2021,3
2021-03-29,Guwahati,Cholera,27,17.2,68.1,5.5,2021,3
2021-03-30,Guwahati,Cholera,25,21.0,81.7,4.8,2021,3
2021-03-31,Guwahati,Cholera,25,12.5,57.4,12.6,2021,3
2021-04-01,Guwahati,Cholera,35,21.6,89.7,5.3,2021,4
2021-04-02,Guwahati,Cholera,32,19.5,75.4,0.1,2021,4
2021-04-03,Guwahati,Cholera,36,18.6,67.8,1.6,2021,4
2021-04-04,Guwahati,Cholera,34,22.2,74.2,40.0,2021,4
2021-04-05,Guwahati,Cholera,33,18.1,81.1,5.9,2021,4
2021-04-06,Guwahati,Cholera,33,19.6,74.7,1.8,2021,4
2021-04-07,Guwahati,Cholera,32,21.1,95.0,5.5,2021,4
2021-04-08,Guwahati,Cholera,34,27.4,77.6,11.2,2021,4
2021-04-09,Guwahati,Cholera,33,22.7,55.0,10.4,2021,4
2021-04-10,Guwahati,Cholera,32,18.4,80.6,4.8,2021,4
2021-04-11,Guwahati,Cholera,32,18.5,77.1,1.8,2021,4
2021-04-12,Guwahati,Cholera,35,20.8,65.4,0.3,2021,4
2021-04-13,Guwahati,Cholera,33,22.8,73.8,5.9,2021,4
2021-04-14,Guwahati,Cholera,32,23.0,72.1,3.9,2021,4
2021-04-15,Guwahati,Cholera,30,18.1,65.4,9.2,2021,4
2021-04-16,Guwahati,Cholera,33,23.1,72.5,6.9,2021,4
2021-04-17,Guwahati,Cholera,34,18.8,81.6,13.7,2021,4
2021-04-18,Guwahati,Cholera,30,15.3,72.8,4.2,2021,4
2021-04-19,Guwahati,Cholera,32,18.9,82.7,0.2,2021,4
2021-04-20,Guwahati,Cholera,36,20.7,67.3,4.5,2021,4
2021-04-21,Guwahati,Cholera,35,26.5,78.4,3.7,2021,4
2021-04-22,Guwahati,Cholera,33,22.6,71.7,2.6,2021,4
2021-04-23,Guwahati,Cholera,32,18.1,75.0,20.6,2021,4
2021-04-24,Guwahati,Cholera,30,21.3,72.7,10.5,2021,4
2021-04-25,Guwahati,Cholera,33,22.0,60.8,1.5,2021,4
2021-04-26,Guwahati,Cholera,33,19.8,72.5,3.9,2021,4
2021-04-27,Guwahati,Cholera,33,15.8,75.0,3.3,2021,4
2021-04-28,Guwahati,Cholera,36,18.1,71.1,4.2,2021,4
2021-04-29,Guwahati,Cholera,32,19.2,76.1,23.8,2021,4
2021-04-30,Guwahati,Cholera,33,16.0,72.1,5.3,2021,4
2021-05-01,Guwahati,Cholera,45,23.5,84.7,16.7,2021,5
2021-05-02,Guwahati,Cholera,40,22.7,93.4,28.2,2021,5
2021-05-03,Guwahati,Cholera,41,22.8,82.7,42.1,2021,5
2021-05-04,Guwahati,Cholera,38,21.1,84.8,4.5,2021,5
2021-05-05,Guwahati,Cholera,44,25.0,94.5,70.0,2021,5
2021-05-06,Guwahati,Cholera,41,17.8,95.0,5.9,2021,5
2021-05-07,Guwahati,Cholera,42,23.0,91.2,6.6,2021,5
2021-05-08,Guwahati,Cholera,41,27.6,82.7,25.0,2021,5
2021-05-09,Guwahati,Cholera,44,22.2,93.3,24.3,2021,5
2021-05-10,Guwahati,Cholera,41,20.5,69.7,4.4,2021,5
2021-05-11,Guwahati,Cholera,37,21.6,85.1,4.5,2021,5
2021-05-12,Guwahati,Cholera,43,27.9,95.0,28.1,2021,5
2021-05-13,Guwahati,Cholera,41,24.2,85.4,9.7,2021,5
2021-05-14,Guwahati,Cholera,43,22.3,84.3,68.2,2021,5
2021-05-15,Guwahati,Cholera,40,23.7,77.0,1.6,2021,5
2021-05-16,Guwahati,Cholera,43,19.0,86.0,25.0,2021,5
2021-05-17,Guwahati,Cholera,42,24.6,84.4,11.8,2021,5
2021-05-18,Guwahati,Cholera,42,23.0,94.4,70.0,2021,5
2021-05-19,Guwahati,Cholera,41,24.0,92.6,48.3,2021,5
2021-05-20,Guwahati,Cholera,43,20.2,74.6,18.8,2021,5
2021-05-21,Guwahati,Cholera,41,23.4,87.6,4.8,2021,5
2021-05-22,Guwahati,Cholera,42,24.5,88.0,1.8,2021,5
2021-05-23,Guwahati,Cholera,42,25.1,86.9,15.3,2021,5
2021-05-24,Guwahati,Cholera,43,21.9,80.2,22.1,2021,5
2021-05-25,Guwahati,Cholera,42,18.2,79.2,7.2,2021,5
2021-05-26,Guwahati,Cholera,40,21.4,83.9,20.2,2021,5
2021-05-27,Guwahati,Cholera,42,19.6,94.0,33.3,2021,5
2021-05-28,Guwahati,Cholera,39,18.1,90.7,32.5,2021,5
2021-05-29,Guwahati,Cholera,42,20.7,86.5,11.0,2021,5
2021-05-30,Guwahati,Cholera,38,16.6,76.9,5.1,2021,5
2021-05-31,Guwahati,Cholera,42,17.5,77.2,4.1,2021,5
2021-06-01,Guwahati,Cholera,39,24.7,76.3,23.2,2021,6
2021-06-02,Guwahati,Cholera,40,25.9,89.3,19.2,2021,6
2021-06-03,Guwahati,Cholera,43,21.7,90.8,24.9,2021,6
2021-06-04,Guwahati,Cholera,43,20.2,88.5,12.9,2021,6
2021-06-05,Guwahati,Cholera,41,23.9,80.3,19.8,2021,6
2021-06-06,Guwahati,Cholera,38,23.5,84.1,2.0,2021,6
2021-06-07,Guwahati,Cholera,42,24.6,89.7,29.2,2021,6
2021-06-08,Guwahati,Cholera,40,24.3,82.4,22.2,2021,6
2021-06-09,Guwahati,Cholera,39,25.5,89.3,30.6,2021,6
2021-06-10,Guwahati,Cholera,43,28.5,91.7,9.2,2021,6
2021-06-11,Guwahati,Cholera,43,26.4,95.0,18.0,2021,6
2021-06-12,Guwahati,Cholera,42,24.5,78.7,37.1,2021,6
2021-06-13,Guwahati,Cholera,43,20.1,92.2,3.1,2021,6
2021-06-14,Guwahati,Cholera,43,25.6,91.4,0.1,2021,6
2021-06-15,Guwahati,Cholera,40,28.3,82.7,1.7,2021,6
2021-06-16,Guwahati,Cholera,42,23.6,94.6,29.0,2021,6
2021-06-17,Guwahati,Cholera,39,25.2,81.7,19.1,2021,6
2021-06-18,Guwahati,Cholera,40,20.2,83.5,9.6,2021,6
2021-06-19,Guwahati,Cholera,41,27.0,95.0,5.6,2021,6
2021-06-20,Guwahati,Cholera,41,19.2,75.8,8.7,2021,6
2021-06-21,Guwahati,Cholera,40,26.7,65.2,1.8,2021,6
2021-06-22,Guwahati,Cholera,42,27.2,71.9,34.0,2021,6
2021-06-23,Guwahati,Cholera,42,26.3,78.3,11.3,2021,6
2021-06-24,Guwahati,Cholera,42,27.5,76.7,46.5,2021,6
2021-06-25,Guwahati,Cholera,39,23.9,78.2,8.5,2021,6
2021-06-26,Guwahati,Cholera,40,24.8,71.2,10.5,2021,6
2021-06-27,Guwahati,Cholera,40,21.2,86.5,1.2,2021,6
2021-06-28,Guwahati,Cholera,44,25.1,86.3,6.8,2021,6
2021-06-29,Guwahati,Cholera,40,22.1,88.4,1.3,2021,6
2021-06-30,Guwahati,Cholera,45,22.7,81.0,33.7,2021,6
2021-07-01,Guwahati,Cholera,40,21.5,93.0,62.0,2021,7
2021-07-02,Guwahati,Cholera,42,23.8,81.2,43.1,2021,7
2021-07-03,Guwahati,Cholera,45,27.4,83.3,1.8,2021,7
2021-07-04,Guwahati,Cholera,41,26.0,78.5,0.9,2021,7
2021-07-05,Guwahati,Cholera,43,23.3,70.0,15.3,2021,7
2021-07-06,Guwahati,Cholera,42,22.3,80.3,44.4,2021,7
2021-07-07,Guwahati,Cholera,41,28.5,84.9,39.4,2021,7
2021-07-08,Guwahati,Cholera,44,22.3,66.1,19.4,2021,7
2021-07-09,Guwahati,Cholera,41,28.1,91.8,17.3,2021,7
2021-07-10,Guwahati,Cholera,43,26.1,87.2,49.1,2021,7
2021-07-11,Guwahati,Cholera,38,26.6,87.4,6.4,2021,7
2021-07-12,Guwahati,Cholera,40,23.3,82.3,28.5,2021,7
2021-07-13,Guwahati,Cholera,41,27.6,79.1,1.8,2021,7
2021-07-14,Guwahati,Cholera,42,30.1,86.0,1.7,2021,7
2021-07-15,Guwahati,Cholera,42,27.6,95.0,26.9,2021,7
2021-07-16,Guwahati,Cholera,41,30.3,75.8,4.2,2021,7
2021-07-17,Guwahati,Cholera,46,27.4,92.3,0.3,2021,7
2021-07-18,Guwahati,Cholera,43,24.6,86.4,1.9,2021,7
2021-07-19,Guwahati,Cholera,41,20.3,92.0,45.2,2021,7
2021-07-20,Guwahati,Cholera,41,24.7,77.4,25.8,2021,7
2021-07-21,Guwahati,Cholera,41,21.2,91.3,15.8,2021,7
2021-07-22,Guwahati,Cholera,43,25.7,86.6,17.7,2021,7
2021-07-23,Guwahati,Cholera,38,27.0,82.6,16.5,2021,7
2021-07-24,Guwahati,Cholera,38,23.6,88.7,49.4,2021,7
2021-07-25,Guwahati,Cholera,42,21.5,93.7,1.7,2021,7
2021-07-26,Guwahati,Cholera,41,25.3,95.0,39.7,2021,7
2021-07-27,Guwahati,Cholera,42,23.4,76.7,0.1,2021,7
2021-07-28,Guwahati,Cholera,40,23.7,94.4,31.5,2021,7
2021-07-29,Guwahati,Cholera,42,25.9,75.9,4.7,2021,7
2021-07-30,Guwahati,Cholera,41,24.7,89.9,2.2,2021,7
2021-07-31,Guwahati,Cholera,39,25.5,91.7,6.1,2021,7
2021-08-01,Guwahati,Cholera,32,19.5,74.3,10.6,2021,8
2021-08-02,Guwahati,Cholera,34,25.2,95.0,19.8,2021,8
2021-08-03,Guwahati,Cholera,34,28.1,65.5,0.1,2021,8
2021-08-04,Guwahati,Cholera,33,30.7,78.7,0.3,2021,8
2021-08-05,Guwahati,Cholera,34,23.9,87.5,9.4,2021,8
2021-08-06,Guwahati,Cholera,35,29.1,70.7,1.2,2021,8
2021-08-07,Guwahati,Cholera,33,25.6,80.8,8.9,2021,8
2021-08-08,Guwahati,Cholera,32,26.8,69.5,0.4,2021,8
2021-08-09,Guwahati,Cholera,31,26.7,72.1,0.2,2021,8
2021-08-10,Guwahati,Cholera,32,27.4,83.2,0.2,2021,8
2021-08-11,Guwahati,Cholera,36,23.4,85.6,4.7,2021,8
2021-08-12,Guwahati,Cholera,33,29.6,75.1,5.3,2021,8
2021-08-13,Guwahati,Cholera,33,26.8,67.7,25.1,2021,8
2021-08-14,Guwahati,Cholera,35,27.8,75.6,7.3,2021,8
2021-08-15,Guwahati,Cholera,35,30.0,61.8,0.3,2021,8
2021-08-16,Guwahati,Cholera,33,23.1,84.5,0.7,2021,8
2021-08-17,Guwahati,Cholera,32,22.2,68.3,5.4,2021,8
2021-08-18,Guwahati,Cholera,30,24.8,76.1,1.3,2021,8
2021-08-19,Guwahati,Cholera,34,25.6,77.8,11.5,2021,8
2021-08-20,Guwahati,Cholera,33,20.4,59.9,1.5,2021,8
2021-08-21,Guwahati,Cholera,32,29.4,81.2,0.8,2021,8
2021-08-22,Guwahati,Cholera,36,28.9,71.2,3.3,2021,8
2021-08-23,Guwahati,Cholera,30,28.8,65.7,5.8,2021,8
2021-08-24,Guwahati,Cholera,33,27.1,77.1,17.4,2021,8
2021-08-25,Guwahati,Cholera,33,22.2,74.3,7.8,2021,8
2021-08-26,Guwahati,Cholera,30,22.6,63.9,1.3,2021,8
2021-08-27,Guwahati,Cholera,32,28.8,73.9,5.1,2021,8
2021-08-28,Guwahati,Cholera,32,25.7,79.1,5.8,2021,8
2021-08-29,Guwahati,Cholera,31,22.7,83.5,0.8,2021,8
2021-08-30,Guwahati,Cholera,33,22.3,67.8,22.1,2021,8
2021-08-31,Guwahati,Cholera,33,26.1,86.4,4.7,2021,8
2021-09-01,Guwahati,Cholera,25,28.1,90.1,18.3,2021,9
2021-09-02,Guwahati,Cholera,26,32.0,94.7,3.7,2021,9
2021-09-03,Guwahati,Cholera,24,32.2,79.6,5.3,2021,9
2021-09-04,Guwahati,Cholera,25,30.6,62.3,3.0,2021,9
2021-09-05,Guwahati,Cholera,23,28.2,83.6,6.2,2021,9
2021-09-06,Guwahati,Cholera,26,22.9,68.7,13.0,2021,9
2021-09-07,Guwahati,Cholera,22,27.9,70.8,22.8,2021,9
2021-09-08,Guwahati,Cholera,20,26.2,80.5,11.5,2021,9
2021-09-09,Guwahati,Cholera,26,28.7,74.8,1.8,2021,9
2021-09-10,Guwahati,Cholera,24,26.8,64.7,3.7,2021,9
2021-09-11,Guwahati,Cholera,25,28.9,78.6,1.9,2021,9
2021-09-12,Guwahati,Cholera,25,29.8,70.2,2.2,2021,9
2021-09-13,Guwahati,Cholera,25,30.1,77.4,3.7,2021,9
2021-09-14,Guwahati,Cholera,25,24.9,66.9,4.0,2021,9
2021-09-15,Guwahati,Cholera,22,34.3,83.7,18.1,2021,9
2021-09-16,Guwahati,Cholera,23,22.4,93.9,1.5,2021,9
2021-09-17,Guwahati,Cholera,25,29.0,60.4,3.7,2021,9
2021-09-18,Guwahati,Cholera,24,27.1,77.3,24.0,2021,9
2021-09-19,Guwahati,Cholera,22,28.1,63.9,2.5,2021,9
2021-09-20,Guwahati,Cholera,24,26.9,63.1,16.9,2021,9
2021-09-21,Guwahati,Cholera,22,26.4,82.1,3.1,2021,9
2021-09-22,Guwahati,Cholera,22,28.4,88.5,7.4,2021,9
2021-09-23,Guwahati,Cholera,27,24.5,73.0,4.1,2021,9
2021-09-24,Guwahati,Cholera,23,21.6,69.6,2.4,2021,9
2021-09-25,Guwahati,Cholera,23,26.6,74.9,1.3,2021,9
2021-09-26,Guwahati,Cholera,27,30.7,76.1,2.4,2021,9
2021-09-27,Guwahati,Cholera,27,26.8,78.0,2.4,2021,9
2021-09-28,Guwahati,Cholera,25,28.8,73.4,13.0,2021,9
2021-09-29,Guwahati,Cholera,25,27.2,70.9,16.2,2021,9
2021-09-30,Guwahati,Cholera,26,28.2,78.6,13.3,2021,9
2021-10-01,Guwahati,Cholera,16,32.9,79.8,1.0,2021,10
2021-10-02,Guwahati,Cholera,17,26.3,70.3,16.9,2021,10
2021-10-03,Guwahati,Cholera,20,30.1,77.9,12.8,2021,10
2021-10-04,Guwahati,Cholera,15,33.1,71.2,0.2,2021,10
2021-10-05,Guwahati,Cholera,20,25.5,66.4,3.7,2021,10
2021-10-06,Guwahati,Cholera,16,29.5,86.5,1.2,2021,10
2021-10-07,Guwahati,Cholera,15,30.1,84.9,18.7,2021,10
2021-10-08,Guwahati,Cholera,13,27.4,85.9,6.3,2021,10
2021-10-09,Guwahati,Cholera,18,32.5,69.6,13.2,2021,10
2021-10-10,Guwahati,Cholera,16,29.8,73.7,3.7,2021,10
2021-10-11,Guwahati,Cholera,17,29.3,78.7,1.2,2021,10
2021-10-12,Guwahati,Cholera,16,29.1,70.7,12.3,2021,10
2021-10-13,Guwahati,Cholera,16,26.6,80.3,9.6,2021,10
